location_iso,location_code,target_end_date,epiweek,hospitalizations
US-KY,21,2025-11-08,202545,22.0
US-KY,21,2025-11-15,202546,25.0
US-KY,21,2025-11-22,202547,28.0
US-KY,21,2025-11-29,202548,49.0
US-KY,21,2025-12-06,202549,67.0
US-KY,21,2025-12-13,202550,104.0
US-KY,21,2025-12-20,202551,231.0
US-KY,21,2025-12-27,202552,547.0
US-KY,21,2026-01-03,202553,631.0
US-KY,21,2026-01-10,202601,438.0
US-KY,21,2026-01-17,202602,329.0
US-KY,21,2026-01-24,202603,283.0
US-KY,21,2026-01-31,202604,289.0
US-KY,21,2026-02-07,202605,260.0
US-KY,21,2026-02-14,202606,223.0
US-KY,21,2026-02-21,202607,243.0
US-KY,21,2026-02-28,202608,195.0
US-KY,21,2026-03-07,202609,241.0
US-KY,21,2026-03-14,202610,221.0
US-KY,21,2026-03-21,202611,122.0
US-KY,21,2026-03-28,202612,64.0
US-KY,21,2026-04-04,202613,51.0
US-KY,21,2026-04-11,202614,37.0
US-KY,21,2026-04-18,202615,35.0
US-KY,21,2026-04-25,202616,32.0
US-KY,21,2026-05-02,202617,21.0
US-KY,21,2026-05-09,202618,9.0
US-KY,21,2026-05-16,202619,13.0
US-KY,21,2026-05-23,202620,6.0
US-LA,22,2024-01-06,202401,304.0
US-LA,22,2024-01-13,202402,252.0
US-LA,22,2024-01-20,202403,141.0
US-LA,22,2024-01-27,202404,130.0
US-LA,22,2024-02-03,202405,123.0
US-LA,22,2024-02-10,202406,97.0
US-LA,22,2024-02-17,202407,85.0
US-LA,22,2024-02-24,202408,94.0
US-LA,22,2024-03-02,202409,77.0
US-LA,22,2024-03-09,202410,55.0
US-LA,22,2024-03-16,202411,40.0
US-LA,22,2024-03-23,202412,33.0
US-LA,22,2024-03-30,202413,47.0
US-LA,22,2024-04-06,202414,32.0
US-LA,22,2024-04-13,202415,30.0
US-LA,22,2024-04-20,202416,24.0
US-LA,22,2024-04-27,202417,17.0
US-LA,22,2024-05-04,202418,9.0
US-LA,22,2024-05-11,202419,8.0
US-LA,22,2024-05-18,202420,3.0
US-LA,22,2024-05-25,202421,9.0
US-LA,22,2024-06-01,202422,6.0
US-LA,22,2024-06-08,202423,5.0
US-LA,22,2024-06-15,202424,4.0
US-LA,22,2024-06-22,202425,4.0
US-LA,22,2024-06-29,202426,5.0
US-LA,22,2024-07-06,202427,5.0
US-LA,22,2024-07-13,202428,0.0
US-LA,22,2024-07-20,202429,5.0
US-LA,22,2024-07-27,202430,2.0
US-LA,22,2024-08-03,202431,7.0
US-LA,22,2024-08-10,202432,5.0
US-LA,22,2024-08-17,202433,8.0
US-LA,22,2024-08-24,202434,9.0
US-LA,22,2024-08-31,202435,1.0
US-LA,22,2024-09-07,202436,3.0
US-LA,22,2024-09-14,202437,1.0
US-LA,22,2024-09-21,202438,4.0
US-LA,22,2024-09-28,202439,4.0
US-LA,22,2024-10-05,202440,5.0
US-LA,22,2024-10-12,202441,0.0
US-LA,22,2024-10-19,202442,13.0
US-LA,22,2024-10-26,202443,23.0
US-LA,22,2024-11-02,202444,27.0
US-LA,22,2024-11-09,202445,87.0
US-LA,22,2024-11-16,202446,84.0
US-LA,22,2024-11-23,202447,78.0
US-LA,22,2024-11-30,202448,135.0
US-LA,22,2024-12-07,202449,163.0
US-LA,22,2024-12-14,202450,252.0
US-LA,22,2024-12-21,202451,423.0
US-LA,22,2024-12-28,202452,590.0
US-LA,22,2025-01-04,202501,713.0
US-LA,22,2025-01-11,202502,446.0
US-LA,22,2025-01-18,202503,477.0
US-LA,22,2025-01-25,202504,521.0
US-LA,22,2025-02-01,202505,620.0
US-LA,22,2025-02-08,202506,494.0
US-LA,22,2025-02-15,202507,387.0
US-LA,22,2025-02-22,202508,330.0
US-LA,22,2025-03-01,202509,359.0
US-LA,22,2025-03-08,202510,398.0
US-LA,22,2025-03-15,202511,327.0
US-LA,22,2025-03-22,202512,230.0
US-LA,22,2025-03-29,202513,178.0
US-LA,22,2025-04-05,202514,121.0
US-LA,22,2025-04-12,202515,80.0
US-LA,22,2025-04-19,202516,70.0
US-LA,22,2025-04-26,202517,63.0
US-LA,22,2025-05-03,202518,44.0
US-LA,22,2025-05-10,202519,33.0
US-LA,22,2025-05-17,202520,41.0
US-LA,22,2025-05-24,202521,34.0
US-LA,22,2025-05-31,202522,37.0
US-LA,22,2025-06-07,202523,36.0
US-LA,22,2025-06-14,202524,37.0
US-LA,22,2025-06-21,202525,39.0
US-LA,22,2025-06-28,202526,29.0
US-LA,22,2025-07-05,202527,21.0
US-LA,22,2025-07-12,202528,19.0
US-LA,22,2025-07-19,202529,21.0
US-LA,22,2025-07-26,202530,17.0
US-LA,22,2025-08-02,202531,25.0
US-LA,22,2025-08-09,202532,21.0
US-LA,22,2025-08-16,202533,22.0
US-LA,22,2025-08-23,202534,27.0
US-LA,22,2025-08-30,202535,27.0
US-LA,22,2025-09-06,202536,20.0
US-LA,22,2025-09-13,202537,19.0
US-LA,22,2025-09-20,202538,25.0
US-LA,22,2025-09-27,202539,31.0
US-LA,22,2025-10-04,202540,33.0
US-LA,22,2025-10-11,202541,36.0
US-LA,22,2025-10-18,202542,43.0
US-LA,22,2025-10-25,202543,53.0
US-LA,22,2025-11-01,202544,44.0
US-LA,22,2025-11-08,202545,83.0
US-LA,22,2025-11-15,202546,107.0
US-LA,22,2025-11-22,202547,117.0
US-LA,22,2025-11-29,202548,116.0
US-LA,22,2025-12-06,202549,180.0
US-LA,22,2025-12-13,202550,248.0
US-LA,22,2025-12-20,202551,433.0
US-LA,22,2025-12-27,202552,688.0
US-LA,22,2026-01-03,202553,662.0
US-LA,22,2026-01-10,202601,438.0
US-LA,22,2026-01-17,202602,296.0
US-LA,22,2026-01-24,202603,334.0
US-LA,22,2026-01-31,202604,318.0
US-LA,22,2026-02-07,202605,326.0
US-LA,22,2026-02-14,202606,425.0
US-LA,22,2026-02-21,202607,342.0
US-LA,22,2026-02-28,202608,215.0
US-LA,22,2026-03-07,202609,186.0
US-LA,22,2026-03-14,202610,139.0
US-LA,22,2026-03-21,202611,98.0
US-LA,22,2026-03-28,202612,38.0
US-LA,22,2026-04-04,202613,26.0
US-LA,22,2026-04-11,202614,22.0
US-LA,22,2026-04-18,202615,20.0
US-LA,22,2026-04-25,202616,35.0
US-LA,22,2026-05-02,202617,26.0
US-LA,22,2026-05-09,202618,20.0
US-LA,22,2026-05-16,202619,20.0
US-LA,22,2026-05-23,202620,25.0
US-ME,23,2024-01-06,202401,58.0
US-ME,23,2024-01-13,202402,47.0
US-ME,23,2024-01-20,202403,40.0
US-ME,23,2024-01-27,202404,34.0
US-ME,23,2024-02-03,202405,64.0
US-ME,23,2024-02-10,202406,77.0
US-ME,23,2024-02-17,202407,86.0
US-ME,23,2024-02-24,202408,67.0
US-ME,23,2024-03-02,202409,64.0
US-ME,23,2024-03-09,202410,50.0
US-ME,23,2024-03-16,202411,33.0
US-ME,23,2024-03-23,202412,26.0
US-ME,23,2024-03-30,202413,23.0
US-ME,23,2024-04-06,202414,24.0
US-ME,23,2024-04-13,202415,15.0
US-ME,23,2024-04-20,202416,16.0
US-ME,23,2024-04-27,202417,14.0
US-ME,23,2024-05-04,202418,9.0
US-ME,23,2024-05-11,202419,8.0
US-ME,23,2024-05-18,202420,3.0
US-ME,23,2024-05-25,202421,5.0
US-ME,23,2024-06-01,202422,5.0
US-ME,23,2024-06-08,202423,1.0
US-ME,23,2024-06-15,202424,3.0
US-ME,23,2024-06-22,202425,1.0
US-ME,23,2024-06-29,202426,1.0
US-ME,23,2024-07-06,202427,0.0
US-ME,23,2024-07-13,202428,4.0
US-ME,23,2024-07-20,202429,2.0
US-ME,23,2024-07-27,202430,0.0
US-ME,23,2024-08-03,202431,2.0
US-ME,23,2024-08-10,202432,3.0
US-ME,23,2024-08-17,202433,1.0
US-ME,23,2024-08-24,202434,5.0
US-ME,23,2024-08-31,202435,3.0
US-ME,23,2024-09-07,202436,3.0
US-ME,23,2024-09-14,202437,0.0
US-ME,23,2024-09-21,202438,1.0
US-ME,23,2024-09-28,202439,3.0
US-ME,23,2024-10-05,202440,0.0
US-ME,23,2024-10-12,202441,0.0
US-ME,23,2024-10-19,202442,0.0
US-ME,23,2024-10-26,202443,0.0
US-ME,23,2024-11-02,202444,0.0
US-ME,23,2024-11-09,202445,1.0
US-ME,23,2024-11-16,202446,0.0
US-ME,23,2024-11-23,202447,0.0
US-ME,23,2024-11-30,202448,2.0
US-ME,23,2024-12-07,202449,2.0
US-ME,23,2024-12-14,202450,2.0
US-ME,23,2024-12-21,202451,10.0
US-ME,23,2024-12-28,202452,31.0
US-ME,23,2025-01-04,202501,88.0
US-ME,23,2025-01-11,202502,92.0
US-ME,23,2025-01-18,202503,86.0
US-ME,23,2025-01-25,202504,109.0
US-ME,23,2025-02-01,202505,151.0
US-ME,23,2025-02-08,202506,205.0
US-ME,23,2025-02-15,202507,267.0
US-ME,23,2025-02-22,202508,266.0
US-ME,23,2025-03-01,202509,205.0
US-ME,23,2025-03-08,202510,200.0
US-ME,23,2025-03-15,202511,115.0
US-ME,23,2025-03-22,202512,83.0
US-ME,23,2025-03-29,202513,59.0
US-ME,23,2025-04-05,202514,55.0
US-ME,23,2025-04-12,202515,40.0
US-ME,23,2025-04-19,202516,23.0
US-ME,23,2025-04-26,202517,16.0
US-ME,23,2025-05-03,202518,10.0
US-ME,23,2025-05-10,202519,3.0
US-ME,23,2025-05-17,202520,2.0
US-ME,23,2025-05-24,202521,2.0
US-ME,23,2025-05-31,202522,1.0
US-ME,23,2025-06-07,202523,0.0
US-ME,23,2025-06-14,202524,2.0
US-ME,23,2025-06-21,202525,2.0
US-ME,23,2025-06-28,202526,0.0
US-ME,23,2025-07-05,202527,1.0
US-ME,23,2025-07-12,202528,1.0
US-ME,23,2025-07-19,202529,1.0
US-ME,23,2025-07-26,202530,1.0
US-ME,23,2025-08-02,202531,0.0
US-ME,23,2025-08-09,202532,0.0
US-ME,23,2025-08-16,202533,0.0
US-ME,23,2025-08-23,202534,1.0
US-ME,23,2025-08-30,202535,1.0
US-ME,23,2025-09-06,202536,1.0
US-ME,23,2025-09-13,202537,2.0
US-ME,23,2025-09-20,202538,0.0
US-ME,23,2025-09-27,202539,0.0
US-ME,23,2025-10-04,202540,1.0
US-ME,23,2025-10-11,202541,1.0
US-ME,23,2025-10-18,202542,3.0
US-ME,23,2025-10-25,202543,3.0
US-ME,23,2025-11-01,202544,2.0
US-ME,23,2025-11-08,202545,3.0
US-ME,23,2025-11-15,202546,4.0
US-ME,23,2025-11-22,202547,8.0
US-ME,23,2025-11-29,202548,13.0
US-ME,23,2025-12-06,202549,20.0
US-ME,23,2025-12-13,202550,31.0
US-ME,23,2025-12-20,202551,82.0
US-ME,23,2025-12-27,202552,147.0
US-ME,23,2026-01-03,202553,255.0
US-ME,23,2026-01-10,202601,172.0
US-ME,23,2026-01-17,202602,118.0
US-ME,23,2026-01-24,202603,81.0
US-ME,23,2026-01-31,202604,69.0
US-ME,23,2026-02-07,202605,68.0
US-ME,23,2026-02-14,202606,47.0
US-ME,23,2026-02-21,202607,59.0
US-ME,23,2026-02-28,202608,43.0
US-ME,23,2026-03-07,202609,35.0
US-ME,23,2026-03-14,202610,30.0
US-ME,23,2026-03-21,202611,26.0
US-ME,23,2026-03-28,202612,10.0
US-ME,23,2026-04-04,202613,8.0
US-ME,23,2026-04-11,202614,6.0
US-ME,23,2026-04-18,202615,3.0
US-ME,23,2026-04-25,202616,10.0
US-ME,23,2026-05-02,202617,6.0
US-ME,23,2026-05-09,202618,3.0
US-ME,23,2026-05-16,202619,4.0
US-ME,23,2026-05-23,202620,2.0
US-MD,24,2024-01-06,202401,322.0
US-MD,24,2024-01-13,202402,245.0
US-MD,24,2024-01-20,202403,198.0
US-MD,24,2024-01-27,202404,171.0
US-MD,24,2024-02-03,202405,113.0
US-MD,24,2024-02-10,202406,111.0
US-MD,24,2024-02-17,202407,123.0
US-MD,24,2024-02-24,202408,118.0
US-MD,24,2024-03-02,202409,176.0
US-MD,24,2024-03-09,202410,170.0
US-MD,24,2024-03-16,202411,114.0
US-MD,24,2024-03-23,202412,75.0
US-MD,24,2024-03-30,202413,76.0
US-MD,24,2024-04-06,202414,88.0
US-MD,24,2024-04-13,202415,55.0
US-MD,24,2024-04-20,202416,38.0
US-MD,24,2024-04-27,202417,20.0
US-MD,24,2024-05-04,202418,10.0
US-MD,24,2024-05-11,202419,5.0
US-MD,24,2024-05-18,202420,0.0
US-MD,24,2024-05-25,202421,0.0
US-MD,24,2024-06-01,202422,5.0
US-MD,24,2024-06-08,202423,3.0
US-MD,24,2024-06-15,202424,0.0
US-MD,24,2024-06-22,202425,0.0
US-MD,24,2024-06-29,202426,2.0
US-MD,24,2024-07-06,202427,1.0
US-MD,24,2024-07-13,202428,0.0
US-MD,24,2024-07-20,202429,0.0
US-MD,24,2024-07-27,202430,0.0
US-MD,24,2024-08-03,202431,1.0
US-MD,24,2024-08-10,202432,0.0
US-MD,24,2024-08-17,202433,2.0
US-MD,24,2024-08-24,202434,2.0
US-MD,24,2024-08-31,202435,0.0
US-MD,24,2024-09-07,202436,0.0
US-MD,24,2024-09-14,202437,3.0
US-MD,24,2024-09-21,202438,5.0
US-MD,24,2024-09-28,202439,1.0
US-MD,24,2024-10-05,202440,1.0
US-MD,24,2024-10-12,202441,0.0
US-MD,24,2024-10-19,202442,2.0
US-MD,24,2024-10-26,202443,0.0
US-MD,24,2024-11-02,202444,4.0
US-MD,24,2024-11-09,202445,9.0
US-MD,24,2024-11-16,202446,11.0
US-MD,24,2024-11-23,202447,16.0
US-MD,24,2024-11-30,202448,21.0
US-MD,24,2024-12-07,202449,37.0
US-MD,24,2024-12-14,202450,73.0
US-MD,24,2024-12-21,202451,131.0
US-MD,24,2024-12-28,202452,195.0
US-MD,24,2025-01-04,202501,457.0
US-MD,24,2025-01-11,202502,372.0
US-MD,24,2025-01-18,202503,466.0
US-MD,24,2025-01-25,202504,611.0
US-MD,24,2025-02-01,202505,810.0
US-MD,24,2025-02-08,202506,1086.0
US-MD,24,2025-02-15,202507,1081.0
US-MD,24,2025-02-22,202508,764.0
US-MD,24,2025-03-01,202509,548.0
US-MD,24,2025-03-08,202510,379.0
US-MD,24,2025-03-15,202511,291.0
US-MD,24,2025-03-22,202512,210.0
US-MD,24,2025-03-29,202513,135.0
US-MD,24,2025-04-05,202514,129.0
US-MD,24,2025-04-12,202515,94.0
US-MD,24,2025-04-19,202516,62.0
US-MD,24,2025-04-26,202517,47.0
US-MD,24,2025-05-03,202518,41.0
US-MD,24,2025-05-10,202519,21.0
US-MD,24,2025-05-17,202520,10.0
US-MD,24,2025-05-24,202521,26.0
US-MD,24,2025-05-31,202522,38.0
US-MD,24,2025-06-07,202523,34.0
US-MD,24,2025-06-14,202524,13.0
US-MD,24,2025-06-21,202525,6.0
US-MD,24,2025-06-28,202526,6.0
US-MD,24,2025-07-05,202527,7.0
US-MD,24,2025-07-12,202528,4.0
US-MD,24,2025-07-19,202529,4.0
US-MD,24,2025-07-26,202530,18.0
US-MD,24,2025-08-02,202531,6.0
US-MD,24,2025-08-09,202532,3.0
US-MD,24,2025-08-16,202533,6.0
US-MD,24,2025-08-23,202534,7.0
US-MD,24,2025-08-30,202535,6.0
US-MD,24,2025-09-06,202536,3.0
US-MD,24,2025-09-13,202537,6.0
US-MD,24,2025-09-20,202538,6.0
US-MD,24,2025-09-27,202539,4.0
US-MD,24,2025-10-04,202540,3.0
US-MD,24,2025-10-11,202541,9.0
US-MD,24,2025-10-18,202542,6.0
US-MD,24,2025-10-25,202543,17.0
US-MD,24,2025-11-01,202544,14.0
US-MD,24,2025-11-08,202545,20.0
US-MD,24,2025-11-15,202546,35.0
US-MD,24,2025-11-22,202547,66.0
US-MD,24,2025-11-29,202548,101.0
US-MD,24,2025-12-06,202549,138.0
US-MD,24,2025-12-13,202550,238.0
US-MD,24,2025-12-20,202551,400.0
US-MD,24,2025-12-27,202552,644.0
US-MD,24,2026-01-03,202553,803.0
US-MD,24,2026-01-10,202601,587.0
US-MD,24,2026-01-17,202602,282.0
US-MD,24,2026-01-24,202603,169.0
US-MD,24,2026-01-31,202604,113.0
US-MD,24,2026-02-07,202605,90.0
US-MD,24,2026-02-14,202606,78.0
US-MD,24,2026-02-21,202607,70.0
US-MD,24,2026-02-28,202608,38.0
US-MD,24,2026-03-07,202609,48.0
US-MD,24,2026-03-14,202610,51.0
US-MD,24,2026-03-21,202611,52.0
US-MD,24,2026-03-28,202612,9.0
US-MD,24,2026-04-04,202613,10.0
US-MD,24,2026-04-11,202614,9.0
US-MD,24,2026-04-18,202615,6.0
US-MD,24,2026-04-25,202616,11.0
US-MD,24,2026-05-02,202617,12.0
US-MD,24,2026-05-09,202618,20.0
US-MD,24,2026-05-16,202619,13.0
US-MD,24,2026-05-23,202620,11.0
US-MA,25,2024-01-06,202401,672.0
US-MA,25,2024-01-13,202402,549.0
US-MA,25,2024-01-20,202403,419.0
US-MA,25,2024-01-27,202404,406.0
US-MA,25,2024-02-03,202405,461.0
US-MA,25,2024-02-10,202406,445.0
US-MA,25,2024-02-17,202407,533.0
US-MA,25,2024-02-24,202408,484.0
US-MA,25,2024-03-02,202409,537.0
US-MA,25,2024-03-09,202410,415.0
US-MA,25,2024-03-16,202411,331.0
US-MA,25,2024-03-23,202412,247.0
US-MA,25,2024-03-30,202413,238.0
US-MA,25,2024-04-06,202414,235.0
US-MA,25,2024-04-13,202415,185.0
US-MA,25,2024-04-20,202416,132.0
US-MA,25,2024-04-27,202417,72.0
US-MA,25,2024-05-04,202418,60.0
US-MA,25,2024-05-11,202419,48.0
US-MA,25,2024-05-18,202420,0.0
US-MA,25,2024-05-25,202421,0.0
US-MA,25,2024-06-01,202422,0.0
US-MA,25,2024-06-08,202423,0.0
US-MA,25,2024-06-15,202424,0.0
US-MA,25,2024-06-22,202425,0.0
US-MA,25,2024-06-29,202426,0.0
US-MA,25,2024-07-06,202427,0.0
US-MA,25,2024-07-13,202428,0.0
US-MA,25,2024-07-20,202429,0.0
US-MA,25,2024-07-27,202430,0.0
US-MA,25,2024-08-03,202431,0.0
US-MA,25,2024-08-10,202432,0.0
US-MA,25,2024-08-17,202433,0.0
US-MA,25,2024-08-24,202434,0.0
US-MA,25,2024-08-31,202435,0.0
US-MA,25,2024-09-07,202436,0.0
US-MA,25,2024-09-14,202437,0.0
US-MA,25,2024-09-21,202438,0.0
US-MA,25,2024-09-28,202439,0.0
US-MA,25,2024-10-05,202440,0.0
US-MA,25,2024-10-12,202441,0.0
US-MA,25,2024-10-19,202442,0.0
US-MA,25,2024-10-26,202443,0.0
US-MA,25,2024-11-02,202444,3.0
US-MA,25,2024-11-09,202445,40.0
US-MA,25,2024-11-16,202446,19.0
US-MA,25,2024-11-23,202447,53.0
US-MA,25,2024-11-30,202448,72.0
US-MA,25,2024-12-07,202449,96.0
US-MA,25,2024-12-14,202450,136.0
US-MA,25,2024-12-21,202451,150.0
US-MA,25,2024-12-28,202452,297.0
US-MA,25,2025-01-04,202501,593.0
US-MA,25,2025-01-11,202502,619.0
US-MA,25,2025-01-18,202503,790.0
US-MA,25,2025-01-25,202504,1043.0
US-MA,25,2025-02-01,202505,1428.0
US-MA,25,2025-02-08,202506,1705.0
US-MA,25,2025-02-15,202507,1606.0
US-MA,25,2025-02-22,202508,1450.0
US-MA,25,2025-03-01,202509,1296.0
US-MA,25,2025-03-08,202510,789.0
US-MA,25,2025-03-15,202511,459.0
US-MA,25,2025-03-22,202512,329.0
US-MA,25,2025-03-29,202513,238.0
US-MA,25,2025-04-05,202514,152.0
US-MA,25,2025-04-12,202515,123.0
US-MA,25,2025-04-19,202516,90.0
US-MA,25,2025-04-26,202517,88.0
US-MA,25,2025-05-03,202518,76.0
US-MA,25,2025-05-10,202519,39.0
US-MA,25,2025-05-17,202520,31.0
US-MA,25,2025-05-24,202521,30.0
US-MA,25,2025-05-31,202522,26.0
US-MA,25,2025-06-07,202523,19.0
US-MA,25,2025-06-14,202524,24.0
US-MA,25,2025-06-21,202525,8.0
US-MA,25,2025-06-28,202526,21.0
US-MA,25,2025-07-05,202527,21.0
US-MA,25,2025-07-12,202528,16.0
US-MA,25,2025-07-19,202529,11.0
US-MA,25,2025-07-26,202530,4.0
US-MA,25,2025-08-02,202531,8.0
US-MA,25,2025-08-09,202532,6.0
US-MA,25,2025-08-16,202533,8.0
US-MA,25,2025-08-23,202534,7.0
US-MA,25,2025-08-30,202535,8.0
US-MA,25,2025-09-06,202536,14.0
US-MA,25,2025-09-13,202537,13.0
US-MA,25,2025-09-20,202538,10.0
US-MA,25,2025-09-27,202539,13.0
US-MA,25,2025-10-04,202540,17.0
US-MA,25,2025-10-11,202541,5.0
US-MA,25,2025-10-18,202542,10.0
US-MA,25,2025-10-25,202543,13.0
US-MA,25,2025-11-01,202544,21.0
US-MA,25,2025-11-08,202545,25.0
US-MA,25,2025-11-15,202546,39.0
US-MA,25,2025-11-22,202547,52.0
US-MA,25,2025-11-29,202548,75.0
US-MA,25,2025-12-06,202549,139.0
US-MA,25,2025-12-13,202550,245.0
US-MA,25,2025-12-20,202551,488.0
US-MA,25,2025-12-27,202552,957.0
US-MA,25,2026-01-03,202553,1281.0
US-MA,25,2026-01-10,202601,914.0
US-MA,25,2026-01-17,202602,520.0
US-MA,25,2026-01-24,202603,269.0
US-MA,25,2026-01-31,202604,238.0
US-MA,25,2026-02-07,202605,120.0
US-MA,25,2026-02-14,202606,84.0
US-MA,25,2026-02-21,202607,89.0
US-MA,25,2026-02-28,202608,79.0
US-MA,25,2026-03-07,202609,83.0
US-MA,25,2026-03-14,202610,58.0
US-MA,25,2026-03-21,202611,38.0
US-MA,25,2026-03-28,202612,46.0
US-MA,25,2026-04-04,202613,38.0
US-MA,25,2026-04-11,202614,52.0
US-MA,25,2026-04-18,202615,45.0
US-MA,25,2026-04-25,202616,27.0
US-MA,25,2026-05-02,202617,30.0
US-MA,25,2026-05-09,202618,19.0
US-MA,25,2026-05-16,202619,17.0
US-MA,25,2026-05-23,202620,10.0
US-MI,26,2024-01-06,202401,497.0
US-MI,26,2024-01-13,202402,381.0
US-MI,26,2024-01-20,202403,346.0
US-MI,26,2024-01-27,202404,388.0
US-MI,26,2024-02-03,202405,483.0
US-MI,26,2024-02-10,202406,664.0
US-MI,26,2024-02-17,202407,770.0
US-MI,26,2024-02-24,202408,974.0
US-MI,26,2024-03-02,202409,1017.0
US-MI,26,2024-03-09,202410,851.0
US-MI,26,2024-03-16,202411,599.0
US-MI,26,2024-03-23,202412,530.0
US-MI,26,2024-03-30,202413,523.0
US-MI,26,2024-04-06,202414,457.0
US-MI,26,2024-04-13,202415,334.0
US-MI,26,2024-04-20,202416,170.0
US-MI,26,2024-04-27,202417,123.0
US-MI,26,2024-05-04,202418,83.0
US-MI,26,2024-05-11,202419,50.0
US-MI,26,2024-05-18,202420,31.0
US-MI,26,2024-05-25,202421,29.0
US-MI,26,2024-06-01,202422,15.0
US-MI,26,2024-06-08,202423,9.0
US-MI,26,2024-06-15,202424,9.0
US-MI,26,2024-06-22,202425,9.0
US-MI,26,2024-06-29,202426,11.0
US-MI,26,2024-07-06,202427,7.0
US-MI,26,2024-07-13,202428,9.0
US-MI,26,2024-07-20,202429,8.0
US-MI,26,2024-07-27,202430,7.0
US-MI,26,2024-08-03,202431,2.0
US-MI,26,2024-08-10,202432,5.0
US-MI,26,2024-08-17,202433,9.0
US-MI,26,2024-08-24,202434,12.0
US-MI,26,2024-08-31,202435,10.0
US-MI,26,2024-09-07,202436,9.0
US-MI,26,2024-09-14,202437,16.0
US-MI,26,2024-09-21,202438,11.0
US-MI,26,2024-09-28,202439,9.0
US-MI,26,2024-10-05,202440,12.0
US-MI,26,2024-10-12,202441,2.0
US-MI,26,2024-10-19,202442,6.0
US-MI,26,2024-10-26,202443,4.0
US-MI,26,2024-11-02,202444,21.0
US-MI,26,2024-11-09,202445,48.0
US-MI,26,2024-11-16,202446,46.0
US-MI,26,2024-11-23,202447,67.0
US-MI,26,2024-11-30,202448,65.0
US-MI,26,2024-12-07,202449,95.0
US-MI,26,2024-12-14,202450,172.0
US-MI,26,2024-12-21,202451,296.0
US-MI,26,2024-12-28,202452,489.0
US-MI,26,2025-01-04,202501,644.0
US-MI,26,2025-01-11,202502,758.0
US-MI,26,2025-01-18,202503,636.0
US-MI,26,2025-01-25,202504,1013.0
US-MI,26,2025-02-01,202505,1379.0
US-MI,26,2025-02-08,202506,1721.0
US-MI,26,2025-02-15,202507,1800.0
US-MI,26,2025-02-22,202508,1805.0
US-MI,26,2025-03-01,202509,1669.0
US-MI,26,2025-03-08,202510,1264.0
US-MI,26,2025-03-15,202511,855.0
US-MI,26,2025-03-22,202512,948.0
US-MI,26,2025-03-29,202513,636.0
US-MI,26,2025-04-05,202514,305.0
US-MI,26,2025-04-12,202515,255.0
US-MI,26,2025-04-19,202516,196.0
US-MI,26,2025-04-26,202517,127.0
US-MI,26,2025-05-03,202518,117.0
US-MI,26,2025-05-10,202519,93.0
US-MI,26,2025-05-17,202520,62.0
US-MI,26,2025-05-24,202521,51.0
US-MI,26,2025-05-31,202522,52.0
US-MI,26,2025-06-07,202523,32.0
US-MI,26,2025-06-14,202524,34.0
US-MI,26,2025-06-21,202525,30.0
US-MI,26,2025-06-28,202526,32.0
US-MI,26,2025-07-05,202527,19.0
US-MI,26,2025-07-12,202528,19.0
US-MI,26,2025-07-19,202529,16.0
US-MI,26,2025-07-26,202530,21.0
US-MI,26,2025-08-02,202531,17.0
US-MI,26,2025-08-09,202532,16.0
US-MI,26,2025-08-16,202533,25.0
US-MI,26,2025-08-23,202534,28.0
US-MI,26,2025-08-30,202535,29.0
US-MI,26,2025-09-06,202536,26.0
US-MI,26,2025-09-13,202537,29.0
US-MI,26,2025-09-20,202538,20.0
US-MI,26,2025-09-27,202539,22.0
US-MI,26,2025-10-04,202540,14.0
US-MI,26,2025-10-11,202541,15.0
US-MI,26,2025-10-18,202542,17.0
US-MI,26,2025-10-25,202543,17.0
US-MI,26,2025-11-01,202544,12.0
US-MI,26,2025-11-08,202545,27.0
US-MI,26,2025-11-15,202546,44.0
US-MI,26,2025-11-22,202547,53.0
US-MI,26,2025-11-29,202548,76.0
US-MI,26,2025-12-06,202549,95.0
US-MI,26,2025-12-13,202550,214.0
US-MI,26,2025-12-20,202551,471.0
US-MI,26,2025-12-27,202552,929.0
US-MI,26,2026-01-03,202553,1266.0
US-MI,26,2026-01-10,202601,931.0
US-MI,26,2026-01-17,202602,534.0
US-MI,26,2026-01-24,202603,413.0
US-MI,26,2026-01-31,202604,332.0
US-MI,26,2026-02-07,202605,303.0
US-MI,26,2026-02-14,202606,283.0
US-MI,26,2026-02-21,202607,341.0
US-MI,26,2026-02-28,202608,292.0
US-MI,26,2026-03-07,202609,247.0
US-MI,26,2026-03-14,202610,217.0
US-MI,26,2026-03-21,202611,165.0
US-MI,26,2026-03-28,202612,96.0
US-MI,26,2026-04-04,202613,78.0
US-MI,26,2026-04-11,202614,72.0
US-MI,26,2026-04-18,202615,50.0
US-MI,26,2026-04-25,202616,34.0
US-MI,26,2026-05-02,202617,28.0
US-MI,26,2026-05-09,202618,21.0
US-MI,26,2026-05-16,202619,23.0
US-MI,26,2026-05-23,202620,17.0
US-MN,27,2024-01-06,202401,168.0
US-MN,27,2024-01-13,202402,161.0
US-MN,27,2024-01-20,202403,123.0
US-MN,27,2024-01-27,202404,144.0
US-MN,27,2024-02-03,202405,150.0
US-MN,27,2024-02-10,202406,164.0
US-MN,27,2024-02-17,202407,173.0
US-MN,27,2024-02-24,202408,158.0
US-MN,27,2024-03-02,202409,182.0
US-MN,27,2024-03-09,202410,174.0
